TEST	MIN	MAX	MEAN	VAR	S.DEV
bt491	3	26	12.80	23.02	4.80
rt491	0	13	3.06	5.52	2.35
bg491	0	6	1.69	2.03	1.43
rg491	0	4	0.77	0.92	0.96
rp491	0	31	5.46	14.55	3.81
bt492	0	0	0.00	0.00	0.00
rt492	0	0	0.00	0.00	0.00
bg492	0	8	2.24	2.36	1.54
rg492	0	5	0.78	1.05	1.03
cpr492	0	12	4.74	8.59	2.93
